TIEMPO,PALMAS,GUAZU,URUGUAY
1961-10-10,4687.7022502683785,11527.805726105287,5075.633156140452
1961-10-11,4745.521272153593,11670.026382657163,5138.23895321102
1961-10-12,4805.328637970568,11817.136750170846,5202.9976430800125
1961-10-13,4867.1243477193075,11969.136828646335,5269.909225747428
1961-10-14,4930.908401399814,12126.026618083633,5338.973701213268
1961-10-15,4996.68079901208,12287.806118482742,5410.191069477534
1961-10-16,5063.879046806457,12453.09174303826,5482.952269101205
1961-10-17,5129.128182285012,12613.58197091781,5553.6029314501675
1961-10-18,5191.865711698096,12767.893215316,5621.533995085403
1961-10-19,5252.091635045704,12916.025476232822,5686.745460006911
1961-10-20,5309.805952327833,13057.978753668282,5749.237326214694
1961-10-21,5365.008663544491,13193.753047622373,5809.009593708746
1961-10-22,5417.699768695673,13323.348358095105,5866.062262489074
1961-10-23,5467.879267781379,13446.764685086473,5920.395332555674
1961-10-24,5515.547160801611,13564.002028596477,5972.008803908546
1961-10-25,5560.703447756368,13675.060388625117,6020.902676547692
1961-10-26,5603.348128645649,13779.93976517239,6067.076950473111
1961-10-27,5643.481203469456,13878.6401582383,6110.5316256848
1961-10-28,5681.102672227788,13971.161567822846,6151.2667021827665
1961-10-29,5716.212534920644,14057.503993926028,6189.282179967001
1961-10-30,5748.810791548025,14137.667436547848,6224.5780590375125
1961-10-31,5779.321077000001,14212.074816999999,6257.577857
1961-11-01,5806.4724866063625,14279.457371347393,6287.011021037349
1961-11-02,5831.5359250373185,14341.083863525117,6314.148103966679
1961-11-03,5854.087757402799,14396.53137222148,6338.5655881822795
1961-11-04,5874.127983702804,14445.799897436476,6360.263473684153
1961-11-05,5891.6566039373365,14488.889439170112,6379.2417604723
1961-11-06,5906.6736181063925,14525.799997422382,6395.500448546718
1961-11-07,5919.179026209972,14556.531572193291,6409.039537907411
1961-11-08,5929.172828248077,14581.084163482832,6419.859028554376
1961-11-09,5936.6550242207095,14599.457771291009,6427.958920487614
1961-11-10,5941.625614127864,14611.652395617824,6433.339213707124
1961-11-11,5944.084597969543,14617.668036463274,6435.999908212908
1961-11-12,5944.031975745749,14617.50469382736,6435.941004004966
1961-11-13,5941.4677474564805,14611.162367710083,6433.162501083293
1961-11-14,5936.391913101736,14598.64105811144,6427.664399447896
1961-11-15,5928.804472681517,14579.940765031435,6419.446699098773
1961-11-16,5919.294934608322,14556.513367447691,6409.1478172585075
1961-11-17,5908.4528072946605,14529.810744337825,6397.406171149689
1961-11-18,5896.278090740526,14499.832895701848,6384.221760772318
1961-11-19,5882.77078494592,14466.579821539754,6369.594586126392
1961-11-20,5867.9308899108455,14430.051521851543,6353.524647211914
1961-11-21,5851.758405635301,14390.24799663722,6336.0119440288845
1961-11-22,5834.253332119282,14347.169245896783,6317.0564765773
1961-11-23,5815.415669362796,14300.81526963022,6296.6582448571635
1961-11-24,5795.245417365835,14251.186067837549,6274.81724886847
1961-11-25,5773.7425761284085,14198.28164051876,6251.533488611227
1961-11-26,5750.907145650506,14142.101987673856,6226.806964085428
1961-11-27,5726.7391259321375,14082.647109302834,6200.637675291079
1961-11-28,5701.238516973293,14019.917005405696,6173.025622228175
1961-11-29,5674.405318773979,13953.911675982445,6143.970804896716
1961-11-30,5646.116411999999,13884.507852,6113.350092000001
1961-12-01,5616.741154653944,13812.075340557592,6081.532877428143
1961-12-02,5585.910188733219,13736.244334555991,6048.1497672910255
1961-12-03,5553.7466335720255,13657.138103028276,6013.323892885356
1961-12-04,5520.2504891703575,13574.756645974443,5977.055254211132
1961-12-05,5485.42175552822,13489.099963394498,5939.343851268356
1961-12-06,5449.260432645613,13400.168055288432,5900.189684057026
1961-12-07,5411.766520522535,13307.960921656255,5859.592752577144
1961-12-08,5372.940019158987,13212.47856249796,5817.553056828708
1961-12-09,5332.780928554966,13113.72097781355,5774.070596811717
1961-12-10,5291.289248710475,13011.68816760302,5729.1453725261745
1961-12-11,5248.464979625513,12906.380131866379,5682.7773839720785
1961-12-12,5204.308121300081,12797.79687060362,5634.966631149428
1961-12-13,5158.8186737341775,12685.938383814746,5585.713114058228
1961-12-14,5111.996636927804,12570.804671499756,5535.01683269847
1961-12-15,5063.842010880959,12452.39573365865,5482.877787070163
1961-12-16,5014.606940368722,12331.33132387292,5429.568970624926
1961-12-17,4965.80429404156,12211.329963631491,5376.728344072508
1961-12-18,4917.68621667455,12093.011406515869,5324.628900864535
1961-12-19,4870.2527082676925,11976.375652526038,5273.270641001007
1961-12-20,4823.503768820988,11861.422701662004,5222.6535644819205
1961-12-21,4777.439398334434,11748.152553923766,5172.777671307281
1961-12-22,4732.059596808037,11636.565209311333,5123.642961477086
1961-12-23,4687.364364241789,11526.660667824692,5075.249434991334
1961-12-24,4643.3537006356955,11418.43892946385,5027.597091850028
1961-12-25,4600.027605989754,11311.899994228803,4980.685932053165
1961-12-26,4557.386080303966,11207.043862119555,4934.515955600748
1961-12-27,4515.4291235783285,11103.870533136103,4889.087162492773
1961-12-28,4474.156735812846,11002.380007278452,4844.399552729245
1961-12-29,4433.568917007516,10902.572284546595,4800.45312631016
1961-12-30,4393.665667162337,10804.447364940539,4757.247883235519
1961-12-31,4354.361421000001,10707.920441,4714.698361
1962-01-01,4315.912874352439,10613.245935105815,4673.060947119572
1962-01-02,4278.063331387719,10520.16942487715,4632.079254078264
1962-01-03,4240.898357383151,10428.77571777428,4591.838744381401
1962-01-04,4204.417952338737,10339.06481379721,4552.3394180289815
1962-01-05,4168.622116254473,10251.036712945936,4513.581275021009
1962-01-06,4133.510849130365,10164.69141522046,4475.564315357479
1962-01-07,4099.084150966408,10080.02892062078,4438.288539038394
1962-01-08,4065.342021762604,9997.049229146898,4401.7539460637545
1962-01-09,4032.284461518952,9915.752340798816,4365.9605364335575
1962-01-10,3999.9114702354527,9836.13825557653,4330.908310147805
1962-01-11,3968.2230479121067,9758.20697348004,4296.597267206498
1962-01-12,3937.2191945489135,9681.958494509348,4263.027407609635
1962-01-13,3906.8999101458726,9607.392818664455,4230.198731357216
1962-01-14,3877.265194702984,9534.509945945356,4198.111238449242
1962-01-15,3848.315048220249,9463.30987635206,4166.764928885712
1962-01-16,3820.0823631371754,9393.87383817188,4136.1954363317545
1962-01-17,3792.7644940908253,9326.689201128782,4106.616562778137
1962-01-18,3766.394333520707,9261.83719351009,4078.063941889991
1962-01-19,3740.9718814268213,9199.317815315799,4050.537573667314
1962-01-20,3716.497137809168,9139.131066545915,4024.0374581101055
1962-01-21,3692.970102667747,9081.276947200437,3998.5635952183666
1962-01-22,3670.39077600256,9025.755457279358,3974.1159849920978
1962-01-23,3648.759157813604,8972.566596782688,3950.6946274312977
1962-01-24,3628.0752481008803,8921.71036571042,3928.299522535967
1962-01-25,3608.339046864389,8873.186764062555,3906.9306703061047
1962-01-26,3589.5505541041302,8826.995791839096,3886.588070741713
1962-01-27,3571.7097698201037,8783.13744904004,3867.2717238427895
1962-01-28,3554.816694012311,8741.611735665389,3848.9816296093372
1962-01-29,3538.87132668075,8702.418651715141,3831.7177880413533
1962-01-30,3523.8736678254213,8665.558197189299,3815.480199138837
1962-01-31,3509.7777929999997,8630.983453,3800.2228130000003
1962-02-01,3496.72147554346,8598.835176410823,3786.083779330215
1962-02-02,3484.566942116829,8568.972610158195,3772.924948424108
1962-02-03,3473.360117166431,8541.442673329972,3760.792370183471
1962-02-04,3463.101000692264,8516.245365926148,3749.6860446083033
1962-02-05,3453.7895926943293,8493.380687946728,3739.605971698603
1962-02-06,3445.425893172628,8472.848639391716,3730.552151454373
1962-02-07,3438.009902127158,8454.649220261104,3722.5245838756127
1962-02-08,3431.5416195579223,8438.782430554904,3715.523268962322
1962-02-09,3426.0210454649177,8425.248270273101,3709.548206714501
1962-02-10,3421.4481798481456,8414.046739415704,3704.5993971321477
1962-02-11,3417.823022707606,8405.177837982712,3700.6768402152647
1962-02-12,3415.1455740432993,8398.641565974125,3697.7805359638505
1962-02-13,3413.415833855225,8394.437923389942,3695.9104843779073
1962-02-14,3412.633802143383,8392.566910230162,3695.0666854574324
1962-02-15,3412.776059451316,8392.966675971235,3695.2235405243896
1962-02-16,3413.819186322566,8395.575370089608,3696.3554509007427
1962-02-17,3415.763182757133,8400.392992585279,3698.462416586493
1962-02-18,3418.608048755017,8407.419543458253,3701.5444375816387
1962-02-19,3422.3537843162194,8416.655022708528,3705.601513886182
1962-02-20,3427.0003894407373,8428.099430336102,3710.633645500121
1962-02-21,3432.547864128574,8441.752766340976,3716.6408324234553
1962-02-22,3438.9962083797277,8457.615030723153,3723.6230746561855
1962-02-23,3446.3454221941993,8475.686223482628,3731.5803721983134
1962-02-24,3454.5955055719874,8495.966344619404,3740.512725049838
1962-02-25,3463.746458513092,8518.455394133478,3750.420133210757
1962-02-26,3473.7982810175145,8543.153372024855,3761.302596681073
1962-02-27,3484.7509730852535,8570.060278293531,3773.1601154607847
1962-02-28,3497.0077590000005,8599.580339,3786.396019
1962-03-01,3509.3589659106847,8630.500875962784,3799.800318948397
1962-03-02,3523.014266668377,8664.034567363364,3814.5830036562975
1962-03-03,3537.5704369893847,8699.77718714124,3830.3407436735943
1962-03-04,3553.027476873711,8737.728735296421,3847.0735390002883
1962-03-05,3569.3853863213544,8777.889211828897,3864.781389636377
1962-03-06,3586.6441653323145,8820.258616738676,3883.464295581862
1962-03-07,3604.803813906593,8864.836950025756,3903.122256836745
1962-03-08,3623.8643320441884,8911.624211690136,3923.755273401023
1962-03-09,3643.8257197451003,8960.620401731814,3945.363345274697
1962-03-10,3664.687977009329,9011.825520150793,3967.9464724577665
1962-03-11,3686.4511038368764,9065.239566947077,3991.504654950233
1962-03-12,3709.1151002277397,9120.862542120656,4016.037892752096
1962-03-13,3732.679966181921,9178.694445671536,4041.5461858633535
1962-03-14,3757.14570169942,9238.735277599715,4068.02953428401
1962-03-15,3782.512306780235,9300.9850379052,4095.48793801406
1962-03-16,3808.844629649035,9365.60543459517,4123.9917385953495
1962-03-17,3836.531759653819,9433.566715712746,4153.9629852789085
1962-03-18,3865.638545019253,9505.030589265129,4185.472019606577
1962-03-19,3896.16498574534,9579.9970552523,4218.518841578363
1962-03-20,3928.111081832077,9658.46611367427,4253.103451194259
1962-03-21,3961.4768332794647,9740.43776453104,4289.225848454265
1962-03-22,3996.262240087503,9825.912007822608,4326.886033358385
1962-03-23,4032.4673022561933,9914.888843548972,4366.084005906616
1962-03-24,4070.092019785534,10007.368271710131,4406.819766098959
1962-03-25,4109.136392675526,10103.35029230609,4449.093313935415
1962-03-26,4149.600420926168,10202.834905336847,4492.904649415982
1962-03-27,4191.484104537462,10305.822110802399,4538.253772540662
1962-03-28,4234.787443509406,10412.311908702752,4585.140683309453
1962-03-29,4279.510437842003,10522.304299037902,4633.565381722357
1962-03-30,4325.65308753525,10635.799281807851,4683.527867779373
1962-03-31,4372.195434,10751.776514,4734.008194
1962-04-01,4422.197353003697,10873.29702465213,4788.0662028257375
1962-04-02,4472.598968778895,10997.29978472647,4842.64205181509
1962-04-03,4524.420239914747,11124.805137235608,4898.755688448556
1962-04-04,4577.661166411248,11255.813082179538,4956.4071127261295
1962-04-05,4632.3217482684,11390.323619558272,5015.596324647817
1962-04-06,4688.4019854862045,11528.3367493718,5076.323324213616
1962-04-07,4745.901878064658,11669.852471620125,5138.588111423527
1962-04-08,4804.821426003764,11814.870786303247,5202.390686277551
1962-04-09,4865.160629303521,11963.391693421167,5267.731048775686
1962-04-10,4926.919487963928,12115.415192973884,5334.609198917933
1962-04-11,4990.098001984988,12270.941284961402,5403.025136704293
1962-04-12,5054.696171366696,12429.96996938371,5472.978862134763
1962-04-13,5120.713996109057,12592.501246240825,5544.470375209348
1962-04-14,5188.151476212069,12758.535115532732,5617.499675928045
1962-04-15,5257.008611675732,12928.071577259438,5692.066764290851
1962-04-16,5324.31165498676,13093.78499134781,5764.9510783914575
1962-04-17,5387.086858631871,13248.349717724725,5832.932056323552
1962-04-18,5445.3342226110635,13391.765756390181,5896.009698087132
1962-04-19,5499.053746924337,13524.033107344174,5954.184003682201
1962-04-20,5548.245431571693,13645.151770586714,6007.454973108756
1962-04-21,5592.909276553132,13755.121746117793,6055.822606366801
1962-04-22,5633.045281868654,13853.94303393741,6099.286903456328
1962-04-23,5668.653447518254,13941.615634045571,6137.847864377345
1962-04-24,5699.733773501938,14018.139546442273,6171.50548912985
1962-04-25,5726.286259819704,14083.514771127513,6200.259777713842
1962-04-26,5748.310906471552,14137.741308101291,6224.110730129319
1962-04-27,5765.8077134574805,14180.819157363618,6243.058346376284
1962-04-28,5778.7766807774915,14212.74831891448,6257.102626454736
1962-04-29,5787.217808431585,14233.528792753885,6266.243570364675
1962-04-30,5792.531457,14244.560797000002,6271.881437
1962-05-01,5790.516544742018,14241.643677298312,6269.815449679018
1962-05-02,5785.374153398355,14228.978088003338,6264.2463850834165
1962-05-03,5775.703922388776,14205.16381099691,6253.773984319306
1962-05-04,5761.5058517132775,14170.20084627901,6238.39824738668
1962-05-05,5742.779941371861,14124.08919384966,6218.1191742855435
1962-05-06,5719.526191364527,14066.82885370885,6192.936765015891
1962-05-07,5691.744601691275,13998.41982585658,6162.85101957773
1962-05-08,5659.435172352106,13918.862110292848,6127.8619379710535
1962-05-09,5622.597903347018,13828.155707017659,6087.969520195863
1962-05-10,5581.232794676011,13726.300616031012,6043.173766252161
1962-05-11,5535.339846339086,13613.296837332908,5993.4746761399465
1962-05-12,5484.919058336243,13489.144370923339,5938.872249859219
1962-05-13,5429.970430667481,13353.843216802314,5879.366487409977
1962-05-14,5370.493963332803,13207.39337496983,5814.957388792222
1962-05-15,5306.489656332205,13049.794845425886,5745.644954005958
1962-05-16,5238.690089344992,12882.852386646888,5672.222570583574
1962-05-17,5171.490740446978,12717.39454949125,5599.450563719455
1962-05-18,5105.624189317464,12555.226092435381,5528.122320945999
1962-05-19,5041.09043595645,12396.34701547928,5458.237842263204
1962-05-20,4977.889480363937,12240.757318622947,5389.797127671068
1962-05-21,4916.021322539923,12088.45700186638,5322.8001771695945
1962-05-22,4855.48596248441,11939.446065209582,5257.24699075878
1962-05-23,4796.2834001974,11793.724508652549,5193.137568438628
1962-05-24,4738.413635678888,11651.292332195288,5130.4719102091385
1962-05-25,4681.876668928878,11512.149535837792,5069.250016070308
1962-05-26,4626.672499947368,11376.296119580064,5009.471886022138
1962-05-27,4572.801128734358,11243.732083422105,4951.137520064631
1962-05-28,4520.26255528985,11114.457427363914,4894.246918197784
1962-05-29,4469.056779613839,10988.472151405489,4838.800080421598
1962-05-30,4419.183801706332,10865.776255546827,4784.797006736073
1962-05-31,4369.553358,10745.279318,4731.147478
1962-06-01,4323.436239196817,10630.252604128817,4681.122151637007
1962-06-02,4277.5616545948105,10517.42484856946,4631.450370223465
1962-06-03,4233.019867761305,10407.886473109871,4583.222352900585
1962-06-04,4189.8108786962985,10301.637477750053,4536.438099668366
1962-06-05,4147.934687399795,10198.677862489998,4491.097610526807
1962-06-06,4107.39129387179,10099.007627329713,4447.2008854759115
1962-06-07,4068.180698112287,10002.626772269195,4404.747924515674
1962-06-08,4030.302900121284,9909.535297308443,4363.7387276460995
1962-06-09,3993.757899898781,9819.733202447462,4324.173294867184
1962-06-10,3958.545697444778,9733.220487686243,4286.051626178932
1962-06-11,3924.666292759276,9649.9971530248,4249.373721581339
1962-06-12,3892.119685842275,9570.063198463118,4214.139581074408
1962-06-13,3860.905876693775,9493.418624001206,4180.349204658139
1962-06-14,3831.024865313775,9420.063429639062,4148.002592332529
1962-06-15,3802.476651702275,9349.997615376684,4117.099744097582
1962-06-16,3774.610504878332,9281.61188453775,4086.935564529165
1962-06-17,3746.775693860999,9213.29694044593,4056.8049582031517
1962-06-18,3718.9722186502772,9145.05278310123,4026.707925119541
1962-06-19,3691.2000792461663,9076.87941250365,3996.644465278333
1962-06-20,3663.459275648667,9008.77682865318,3966.614578679527
1962-06-21,3635.749807857778,8940.745031549834,3936.618265323124
1962-06-22,3608.0716758734998,8872.784021193604,3906.655525209123
1962-06-23,3580.424879695833,8804.893797584487,3876.726358337526
1962-06-24,3552.809419324777,8737.07436072249,3846.8307647083293
1962-06-25,3525.2252947603333,8669.325710607614,3816.9687443215375
1962-06-26,3497.6725060024987,8601.647847239847,3787.140297177147
1962-06-27,3470.151053051277,8534.040770619205,3757.34542327516
1962-06-28,3442.660935906665,8466.504480745678,3727.5841226155735
1962-06-29,3415.2021545686634,8399.038977619268,3697.8563951983915
1962-06-30,3388.242297,8332.112437000002,3668.6298770000003
1962-07-01,3360.3785993124957,8264.3203316078,3638.501660091234
1962-07-02,3333.0138253943287,8197.067188722742,3608.87465240126
1962-07-03,3305.6803872827722,8129.884832584799,3579.2812179536877
1962-07-04,3278.378284977825,8062.773263193976,3549.721356748517
1962-07-05,3251.107518479491,7995.7324805502685,3520.19506878575
1962-07-06,3223.8680877877673,7928.762484653679,3490.702354065386
1962-07-07,3196.659992902655,7861.863275504209,3461.243212587424
1962-07-08,3169.4832338241536,7795.034853101854,3431.817644351864
1962-07-09,3142.3378105522625,7728.277217446617,3402.4256493587077
1962-07-10,3115.2237230869823,7661.5903685384965,3373.067227607952
1962-07-11,3088.140971428314,7594.974306377495,3343.7423790996013
1962-07-12,3061.0895555762568,7528.429030963608,3314.4511038336523
1962-07-13,3034.0694755308105,7461.95454229684,3285.1934018101056
1962-07-14,3007.080731291975,7395.550840377191,3255.9692730289617
1962-07-15,2980.1233228597503,7329.217925204658,3226.7787174902205
1962-07-16,2953.247454808958,7263.08012791131,3197.676143764282
1962-07-17,2926.754354588521,7197.883435289545,3168.98800327355
1962-07-18,2900.6942267732616,7133.752178471433,3140.7687045884227
1962-07-19,2875.0670713631807,7070.6863574569725,3113.0182477089033
1962-07-20,2849.8728883582744,7008.685972246163,3085.736632634989
1962-07-21,2825.111677758546,6947.7510228390065,3058.9238593666805
1962-07-22,2800.7834395639948,6887.881509235502,3032.579927903979
1962-07-23,2776.888173774621,6829.0774314356495,3006.704838246883
1962-07-24,2753.425880390424,6771.3387894394455,2981.298590395393
1962-07-25,2730.3965594114043,6714.665583246896,2956.361184349509
1962-07-26,2707.800210837561,6659.057812857998,2931.8926201092327
1962-07-27,2685.636834668894,6604.515478272751,2907.892897674561
1962-07-28,2663.906430905406,6551.038579491157,2884.362017045496
1962-07-29,2642.608999547095,6498.627116513217,2861.2999782220368
1962-07-30,2621.74454059396,6447.281089338924,2838.706781204185
1962-07-31,2601.3439949999997,6397.030895000001,2816.613295
1962-08-01,2581.314539903222,6347.785342401299,2794.926912585297
1962-08-02,2561.748998165618,6299.635622637964,2773.7402409842625
1962-08-03,2542.6164288331915,6252.55133867828,2753.022411188834
1962-08-04,2523.916831905942,6206.532490522247,2732.7734231990125
1962-08-05,2505.65020738387,6161.57907816987,2712.993277014797
1962-08-06,2487.8165552669752,6117.691101621139,2693.6819726361873
1962-08-07,2470.415875555257,6074.868560876064,2674.8395100631838
1962-08-08,2453.4481682487153,6033.111455934639,2656.465889295786
1962-08-09,2436.913433347351,5992.419786796867,2638.5611103339943
1962-08-10,2420.8116708511648,5952.793553462745,2621.1251731778093
1962-08-11,2405.142880760154,5914.232755932277,2604.15807782723
1962-08-12,2389.907063074321,5876.73739420546,2587.659824282257
1962-08-13,2375.1042177936647,5840.3074682822935,2571.6304125428906
1962-08-14,2360.734344918187,5804.9429781627805,2556.06984260913
1962-08-15,2346.797444447885,5770.6439238469175,2540.978114480976
1962-08-16,2333.3963759068,5737.6635368763755,2526.4666159806893
1962-08-17,2321.148296439172,5707.521206501161,2513.203674041846
1962-08-18,2310.15606556904,5680.470164262941,2501.3006764867073
1962-08-19,2300.419683296404,5656.510410161717,2490.7576233152736
1962-08-20,2291.9391496212647,5635.641944197488,2481.574514527545
1962-08-21,2284.714464543622,5617.864766370252,2473.751350123521
1962-08-22,2278.745628063476,5603.1788766800155,2467.288130103203
1962-08-23,2274.032640180826,5591.584275126773,2462.184854466588
1962-08-24,2270.575500895672,5583.080961710525,2458.4415232136794
1962-08-25,2268.3742102080146,5577.668936431272,2456.0581363444753
1962-08-26,2267.428768117854,5575.348199289015,2455.034693858976
1962-08-27,2267.7391746251888,5576.118750283753,2455.371195757182
1962-08-28,2269.305429730021,5579.980589415486,2457.0676420390923
1962-08-29,2272.127533432349,5586.933716684214,2460.124032704708
1962-08-30,2276.205485732174,5596.9781320899365,2464.540367754028
1962-08-31,2281.212453,5609.787313000002,2469.989873
1962-09-01,2288.128936124312,5626.3408273123705,2477.452871003783
1962-09-02,2295.9744342166264,5645.6591071290795,2485.9490392042185
1962-09-03,2305.075780906437,5668.0686750827845,2495.805151788359
1962-09-04,2315.432976193743,5693.5695311734835,2507.021208756203
1962-09-05,2327.0460200785456,5722.161675401179,2519.597210107753
1962-09-06,2339.914912560845,5753.84510776587,2533.5331558430075
1962-09-07,2354.039653640641,5788.619828267558,2548.829045961967
1962-09-08,2369.4202433179325,5826.485836906237,2565.484880464632
1962-09-09,2386.056681592721,5867.443133681914,2583.500659351001
1962-09-10,2403.948968465005,5911.491718594583,2602.876382621075
1962-09-11,2423.097103934787,5958.631591644251,2623.612050274854
1962-09-12,2443.501088002064,6008.862752830913,2645.7076623123385
1962-09-13,2465.160920666838,6062.185202154572,2669.1632187335267
1962-09-14,2488.076601929109,6118.5989396152245,2693.978719538421
1962-09-15,2512.248131788875,6178.103965212871,2720.15416472702
1962-09-16,2536.6944888103635,6238.283980848578,2746.627131982758
1962-09-17,2560.4346515578004,6296.722688423407,2772.3351989890693
1962-09-18,2583.468620031185,6353.420087937358,2797.2783657459536
1962-09-19,2605.796394230517,6408.376179390433,2821.456632253412
1962-09-20,2627.4179741557973,6461.5909627826295,2844.8699985114426
1962-09-21,2648.3333598070253,6513.06443811395,2867.5184645200484
1962-09-22,2668.542551184202,6562.796605384391,2889.4020302792273
1962-09-23,2688.0455482873263,6610.787464593956,2910.520695788978
1962-09-24,2706.842351116397,6657.037015742643,2930.874461049304
1962-09-25,2724.9329596714165,6701.5452588304515,2950.463326060203
1962-09-26,2742.317373952384,6744.312193857383,2969.287290821675
1962-09-27,2758.9955939593,6785.337820823437,2987.34635533372
1962-09-28,2774.967619692163,6824.6221397286145,3004.6405195963384
1962-09-29,2790.233451150974,6862.165150572912,3021.1697836095314
1962-09-30,2805.224193,6898.397853,3037.365213
1962-10-01,2818.6465312464397,6932.027248078879,3051.933610887636
1962-10-02,2831.7937798830944,6964.346334740546,3066.168174152548
1962-10-03,2844.2348342456976,6994.924113341335,3079.637837168035
1962-10-04,2855.969694334248,7023.760583881248,3092.342599934093
1962-10-05,2866.9983601487456,7050.855746360282,3104.2824624507257
1962-10-06,2877.3208316891923,7076.209600778441,3115.4574247179326
1962-10-07,2886.937108955586,7099.822147135717,3125.867486735712
1962-10-08,2895.847191947928,7121.693385432121,3135.512648504065
1962-10-09,2904.0510806662182,7141.823315667645,3144.392910022992
1962-10-10,2911.548775110456,7160.21193784229,3152.5082712924914
1962-10-11,2918.340275280641,7176.859251956063,3159.858732312565
1962-10-12,2924.4255811767757,7191.7652580089525,3166.4442930832124
1962-10-13,2929.804692798856,7204.929956000968,3172.264953604432
1962-10-14,2934.4776101468847,7216.353345932104,3177.320713876225
1962-10-15,2938.444333220863,7226.035427802364,3181.6115738985927
1962-10-16,2941.814811075965,7234.247742923806,3185.256647392099
1962-10-17,2945.2487380432603,7242.619539168789,3188.970616680141
1962-10-18,2948.8560631779274,7251.422357849373,3192.8725954832844
1962-10-19,2952.636786479964,7260.6561989655565,3196.96258380153
1962-10-20,2956.5909079493713,7270.321062517342,3201.240581634877
1962-10-21,2960.718427586149,7280.416948504727,3205.706588983325
1962-10-22,2965.019345390297,7290.943856927714,3210.3606058468763
1962-10-23,2969.493661361817,7301.9017877863025,3215.2026322255288
1962-10-24,2974.141375500707,7313.290741080491,3220.2326681192817
1962-10-25,2978.9624878069676,7325.11071681028,3225.450713528138
1962-10-26,2983.9569982805983,7337.361714975667,3230.856768452094
1962-10-27,2989.1249069215996,7350.043735576659,3236.450832891153
1962-10-28,2994.466213729972,7363.156778613251,3242.2329068453137
1962-10-29,2999.9809187057153,7376.7008440854415,3248.2029903145763
1962-10-30,3005.669021848829,7390.6759319932335,3254.36108329894
1962-10-31,3011.085948,7404.637708000001,3260.262668
1962-11-01,3017.5654226371666,7419.919175115621,3267.2412978129732
1962-11-02,3023.7737202823932,7435.187330330217,3273.9634193426423
1962-11-03,3030.1554160949877,7450.886507980413,3280.8735503874127
1962-11-04,3036.710510074955,7467.0167080662095,3287.971690947285
1962-11-05,3043.439002222292,7483.577930587606,3295.257841022259
1962-11-06,3050.3408925369995,7500.570175544604,3302.732000612335
1962-11-07,3057.4161810190776,7517.993442937204,3310.3941697175123
1962-11-08,3064.664867668527,7535.847732765404,3318.244348337791
1962-11-09,3072.0869524853465,7554.133045029203,3326.282536473172
1962-11-10,3079.682435469537,7572.849379728604,3334.508734123653
1962-11-11,3087.451316621097,7591.996736863606,3342.922941289238
1962-11-12,3095.393595940029,7611.575116434208,3351.525157969924
1962-11-13,3103.509273426331,7631.5845184404125,3360.3153841657117
1962-11-14,3111.798349080004,7652.024942882215,3369.293619876601
1962-11-15,3120.2608229010466,7672.896389759621,3378.459865102592
1962-11-16,3128.188779841353,7692.454624331036,3387.047430365501
1962-11-17,3134.874304852818,7708.955411854867,3394.2896261871465
1962-11-18,3140.3173979354387,7722.398752331121,3400.1864525675273
1962-11-19,3144.5180590892182,7732.784645759789,3404.737909506645
1962-11-20,3147.4762883141548,7740.113092140878,3407.943997004498
1962-11-21,3149.1920856102483,7744.384091474383,3409.8047150610882
1962-11-22,3149.665450977499,7745.5976437603085,3410.320063676413
1962-11-23,3148.896384415907,7743.7537489986535,3409.490042850473
1962-11-24,3146.8848859254717,7738.852407189414,3407.3146525832703
1962-11-25,3143.6309555061957,7730.893618332595,3403.793892874803
1962-11-26,3139.134593158075,7719.877382428193,3398.927763725072
1962-11-27,3133.3957988811135,7705.803699476212,3392.7162651340764
1962-11-28,3126.4145726753063,7688.672569476646,3385.1593971018165
1962-11-29,3118.1909145406576,7668.483992429498,3376.2571596282924
1962-11-30,3109.0629329999997,7645.575393000001,3366.347553
1962-12-01,3098.016302484833,7618.934497192464,3354.416576357453
1962-12-02,3086.065348563657,7589.573579002572,3341.4782305601366
1962-12-03,3072.871962713638,7557.1552137651015,3327.1945153215565
1962-12-04,3058.436144934776,7521.679401480046,3311.565430641712
1962-12-05,3042.7578952270715,7483.14614214741,3294.5909765206043
1962-12-06,3025.837213590524,7441.555435767194,3276.271152958231
1962-12-07,3007.6741000251336,7396.907282339394,3256.6059599545947
1962-12-08,2988.268554530901,7349.201681864014,3235.595397509694
1962-12-09,2967.6205771078253,7298.438634341053,3213.2394656235297
1962-12-10,2945.730167755907,7244.618139770508,3189.5381642960997
1962-12-11,2922.5973264751465,7187.740198152385,3164.4914935274073
1962-12-12,2898.2220532655424,7127.804809486677,3138.0994533174508
1962-12-13,2872.6043481270967,7064.811973773391,3110.362043666229
1962-12-14,2845.744211059807,6998.761691012521,3081.279264573744
1962-12-15,2817.641642063675,6929.653961204069,3050.851116039994
1962-12-16,2788.596866819152,6858.226916807485,3019.402659343338
1962-12-17,2760.411239408941,6788.909352579454,2988.8842621539193
1962-12-18,2733.3849855134936,6722.439400979428,2959.6209857500926
1962-12-19,2707.51810513281,6658.8170620074025,2931.612830131861
1962-12-20,2682.8105982668903,6598.042335663379,2904.859795299223
1962-12-21,2659.2624649157337,6540.115221947359,2879.3618812521777
1962-12-22,2636.8737050793416,6485.0357208593405,2855.119087990728
1962-12-23,2615.6443187577124,6432.803832399326,2832.131415514871
1962-12-24,2595.574305950847,6383.419556567314,2810.3988638246083
1962-12-25,2576.663666658745,6336.882893363303,2789.921432919939
